carId,carAtendimento,carParcelas,carValorParcela,carVencimento,carNumeroParcela,carParcelaStatus,carDataPagamento
1368,10531,6,R$ 150.00,08-Nov-18,4,Pago com atraso,21-Nov-18
1369,10531,6,R$ 150.00,08-Dec-18,5,Pago com atraso,21-Dec-18
1370,10531,6,R$ 150.00,08-Jan-19,6,Pago com atraso,26-Jan-19
1375,10546,3,R$ 100.00,06-Sep-18,1,Pago com atraso,10-Sep-18
1376,10546,3,R$ 100.00,06-Oct-18,2,Pago com sucesso,05-Oct-18
1377,10546,3,R$ 100.00,06-Nov-18,3,Pago com sucesso,05-Nov-18
1378,10542,4,R$ 200.00,05-Sep-18,1,Pago com atraso,13-Sep-18
1379,10542,4,R$ 200.00,05-Oct-18,2,Pago com atraso,18-Oct-18
1380,10542,4,R$ 200.00,05-Nov-18,3,Pago com atraso,23-Nov-18
1381,10542,4,R$ 200.00,05-Dec-18,4,Pago com atraso,19-Dec-18
1382,10564,5,R$ 120.00,03-Sep-18,1,Pago com sucesso,30-Aug-18
1383,10564,5,R$ 120.00,03-Oct-18,2,Pago com atraso,24-Oct-18
1384,10564,5,R$ 120.00,03-Nov-18,3,Aberta,
1385,10564,5,R$ 120.00,03-Dec-18,4,Aberta,
1386,10564,5,R$ 120.00,03-Jan-19,5,Aberta,
1387,10549,1,R$ 240.00,20-Sep-18,1,Pago com atraso,01-Nov-18
1388,10566,5,R$ 120.00,28-Sep-18,1,Pago com sucesso,25-Sep-18
1389,10566,5,R$ 120.00,28-Oct-18,2,Pago com sucesso,25-Oct-18
1390,10566,5,R$ 120.00,28-Nov-18,3,Pago com sucesso,26-Nov-18
1391,10566,5,R$ 120.00,28-Dec-18,4,Pago com sucesso,24-Dec-18
1392,10566,5,R$ 120.00,28-Jan-19,5,Pago com sucesso,25-Jan-19
1393,10567,3,R$ 100.00,08-Sep-18,1,Pago com atraso,20-Sep-18
1394,10567,3,R$ 100.00,08-Oct-18,2,Pago com sucesso,20-Sep-18
1395,10567,3,R$ 100.00,08-Nov-18,3,Pago com sucesso,20-Sep-18
1396,10522,2,R$ 100.00,10-Oct-18,1,Pago com sucesso,07-Oct-18
1397,10522,2,R$ 100.00,10-Nov-18,2,Pago com atraso,26-Nov-18
1398,10559,6,R$ 150.00,05-Sep-18,1,Pago com atraso,17-Sep-18
1399,10559,6,R$ 150.00,05-Oct-18,2,Pago com sucesso,04-Oct-18
1400,10559,6,R$ 150.00,05-Nov-18,3,Pago com sucesso,05-Nov-18
1401,10559,6,R$ 150.00,05-Dec-18,4,Pago com atraso,06-Dec-18
1402,10559,6,R$ 150.00,05-Jan-19,5,Pago com atraso,07-Jan-19
1403,10559,6,R$ 150.00,05-Feb-19,6,Aberta,
1404,10568,5,R$ 200.00,20-Oct-18,1,Pago com sucesso,18-Sep-18
1405,10568,5,R$ 200.00,20-Nov-18,2,Pago com sucesso,23-Oct-18
1406,10568,5,R$ 200.00,20-Dec-18,3,Pago com sucesso,21-Nov-18
1407,10568,5,R$ 200.00,20-Jan-19,4,Pago com sucesso,21-Dec-18
1408,10568,5,R$ 200.00,20-Feb-19,5,Pago com sucesso,26-Jan-19
1409,10535,3,R$ 100.00,20-Sep-18,1,Pago com sucesso,20-Sep-18
1410,10535,3,R$ 100.00,20-Oct-18,2,Pago com atraso,24-Oct-18
1411,10535,3,R$ 100.00,20-Nov-18,3,Pago com atraso,21-Jan-19
1412,10518,5,R$ 160.00,01-Nov-18,1,Pago com sucesso,01-Nov-18
1413,10518,5,R$ 160.00,01-Dec-18,2,Pago com atraso,03-Dec-18
1414,10518,5,R$ 160.00,01-Jan-19,3,Pago com sucesso,01-Jan-19
1415,10518,5,R$ 160.00,01-Feb-19,4,Pago com sucesso,01-Feb-19
1416,10518,5,R$ 160.00,01-Mar-19,5,Pago com sucesso,01-Mar-19
1417,10519,4,R$ 100.00,25-Aug-18,1,Pago com atraso,08-Mar-19
1418,10519,4,R$ 100.00,25-Sep-18,2,Pago com atraso,08-Mar-19
1419,10519,4,R$ 100.00,25-Oct-18,3,Pago com atraso,08-Mar-19
1420,10519,4,R$ 100.00,25-Nov-18,4,Pago com atraso,08-Mar-19
1421,10520,6,R$ 100.00,15-Aug-18,1,Aberta,
1422,10520,6,R$ 100.00,15-Sep-18,2,Aberta,
1423,10520,6,R$ 100.00,15-Oct-18,3,Aberta,
1424,10520,6,R$ 100.00,15-Nov-18,4,Aberta,
1425,10520,6,R$ 100.00,15-Dec-18,5,Aberta,
1426,10520,6,R$ 100.00,15-Jan-19,6,Aberta,
1427,10537,4,R$ 200.00,01-Sep-18,1,Pago com sucesso,01-Sep-18
1428,10537,4,R$ 200.00,01-Oct-18,2,Pago com sucesso,01-Sep-18
1429,10537,4,R$ 200.00,01-Nov-18,3,Pago com sucesso,01-Nov-18
1430,10537,4,R$ 200.00,01-Dec-18,4,Pago com atraso,03-Dec-18
1431,10570,5,R$ 170.00,30-Sep-18,1,Pago com atraso,02-Oct-18
1432,10570,5,R$ 170.00,30-Oct-18,2,Pago com atraso,03-Nov-18
1433,10570,5,R$ 170.00,30-Nov-18,3,Pago com atraso,02-Jan-19
1434,10570,5,R$ 170.00,30-Dec-18,4,Pago com atraso,12-Feb-19
1435,10570,5,R$ 170.00,30-Jan-19,5,Pago com atraso,13-Mar-19
1436,10572,6,R$ 150.00,10-Oct-18,1,Pago com atraso,19-Oct-18
1437,10572,6,R$ 150.00,10-Nov-18,2,Pago com sucesso,07-Nov-18
1438,10572,6,R$ 150.00,10-Dec-18,3,Pago com atraso,14-Dec-18
1439,10572,6,R$ 150.00,10-Jan-19,4,Pago com atraso,22-Jan-19
1440,10572,6,R$ 150.00,10-Feb-19,5,Pago com atraso,07-Mar-19
1441,10572,6,R$ 150.00,10-Mar-19,6,Pago com sucesso,07-Mar-19
1442,10577,3,R$ 175.00,23-Oct-18,1,Pago com atraso,01-Nov-18
1443,10577,3,R$ 175.00,23-Nov-18,2,Pago com atraso,04-Jan-19
1444,10577,3,R$ 175.00,23-Dec-18,3,Pago com atraso,04-Jan-19
1445,10571,6,R$ 330.00,30-Oct-18,1,Pago com atraso,06-Dec-18
1446,10571,6,R$ 330.00,30-Nov-18,2,Pago com atraso,01-Mar-19
1447,10571,6,R$ 330.00,30-Dec-18,3,Pago com atraso,03-May-19
1448,10571,6,R$ 330.00,30-Jan-19,4,Pago com atraso,19-Jun-19
1449,10571,6,R$ 330.00,28-Feb-19,5,Pago com atraso,12-Aug-19
1450,10571,6,R$ 330.00,28-Mar-19,6,Pago com atraso,17-Jan-20
1451,10579,6,R$ 240.00,30-Oct-18,1,Pago com atraso,11-Dec-18
1452,10579,6,R$ 240.00,30-Nov-18,2,Pago com atraso,01-Mar-19
1453,10579,6,R$ 240.00,30-Dec-18,3,Pago com atraso,03-May-19
1454,10579,6,R$ 240.00,30-Jan-19,4,Pago com atraso,19-Jun-19
1455,10579,6,R$ 240.00,28-Feb-19,5,Pago com atraso,09-Aug-19
1456,10579,6,R$ 240.00,28-Mar-19,6,Pago com atraso,06-Nov-19
1457,10581,5,R$ 200.00,10-Oct-18,1,Pago com atraso,10-Nov-18
1458,10581,5,R$ 200.00,10-Nov-18,2,Pago com atraso,10-Dec-18
1459,10581,5,R$ 200.00,10-Dec-18,3,Pago com atraso,14-Jan-19
1460,10581,5,R$ 200.00,10-Jan-19,4,Pago com atraso,12-Feb-19
1461,10581,5,R$ 200.00,10-Feb-19,5,Pago com atraso,12-Mar-19
1462,10587,3,R$ 100.00,05-Oct-18,1,Pago com sucesso,05-Oct-18
1463,10587,3,R$ 100.00,05-Nov-18,2,Pago com atraso,19-Nov-18
1464,10587,3,R$ 100.00,05-Dec-18,3,Pago com atraso,01-Mar-19
1465,10594,5,R$ 164.00,08-Nov-18,1,Pago com sucesso,07-Nov-18
1466,10594,5,R$ 164.00,08-Dec-18,2,Pago com sucesso,06-Dec-18
1467,10594,5,R$ 164.00,08-Jan-19,3,Pago com atraso,20-Mar-19
1468,10594,5,R$ 164.00,08-Feb-19,4,Pago com atraso,20-Mar-19
1469,10594,5,R$ 164.00,08-Mar-19,5,Vencida,
1470,10583,1,R$ 50.00,25-Nov-18,1,Pago com sucesso,21-Nov-18
1471,10588,4,R$ 160.00,10-Nov-18,1,Pago com atraso,14-Nov-18
1472,10588,4,R$ 160.00,10-Dec-18,2,Pago com atraso,11-Dec-18
1473,10588,4,R$ 160.00,10-Jan-19,3,Pago com atraso,05-Feb-19
1474,10588,4,R$ 160.00,10-Feb-19,4,Pago com sucesso,05-Feb-19
1475,10591,5,R$ 100.00,10-Nov-18,1,Pago com atraso,12-Nov-18
1476,10591,5,R$ 100.00,10-Dec-18,2,Pago com sucesso,10-Dec-18
1477,10591,5,R$ 100.00,10-Jan-19,3,Pago com atraso,16-Jan-19
1478,10591,5,R$ 100.00,10-Feb-19,4,Pago com atraso,11-Feb-19
1479,10591,5,R$ 100.00,10-Mar-19,5,Pago com sucesso,11-Feb-19
1480,10592,4,R$ 140.00,25-Nov-18,1,Pago com atraso,06-Dec-18
1481,10592,4,R$ 140.00,25-Dec-18,2,Pago com atraso,03-Jan-19
1482,10592,4,R$ 140.00,25-Jan-19,3,Pago com atraso,26-Apr-19
1483,10592,4,R$ 140.00,25-Feb-19,4,Pago com atraso,26-Apr-19
1484,10595,5,R$ 155.00,10-Dec-18,1,Pago com sucesso,10-Dec-18
1485,10595,5,R$ 155.00,10-Jan-19,2,Pago com sucesso,08-Jan-19
1486,10595,5,R$ 155.00,10-Feb-19,3,Pago com atraso,11-Feb-19
1487,10595,5,R$ 155.00,10-Mar-19,4,Pago com sucesso,06-Mar-19
1488,10595,5,R$ 155.00,10-Apr-19,5,Pago com sucesso,05-Apr-19
1489,10599,6,R$ 192.00,25-Oct-18,1,Pago com atraso,22-Nov-18
1490,10599,6,R$ 192.00,25-Nov-18,2,Pago com atraso,21-Dec-18
1491,10599,6,R$ 192.00,25-Dec-18,3,Pago com atraso,22-Jan-19
1492,10599,6,R$ 192.00,25-Jan-19,4,Pago com atraso,21-Feb-19
1493,10599,6,R$ 192.00,25-Feb-19,5,Pago com atraso,21-Mar-19
1494,10599,6,R$ 192.00,25-Mar-19,6,Pago com atraso,23-Apr-19
1495,10600,1,R$ 270.00,29-Sep-18,1,Pago com atraso,22-Dec-18
1496,10603,2,R$ 160.00,08-Sep-18,1,Pago com atraso,27-Nov-18
1497,10603,2,R$ 160.00,08-Oct-18,2,Pago com atraso,12-Dec-18
1498,10604,7,R$ 230.00,20-Nov-18,1,Pago com sucesso,19-Nov-18
1499,10604,7,R$ 230.00,20-Dec-18,2,Pago com atraso,21-Jan-19
1500,10604,7,R$ 230.00,20-Jan-19,3,Pago com atraso,15-Mar-19
1501,10604,7,R$ 230.00,20-Feb-19,4,Pago com atraso,09-May-19
1502,10604,7,R$ 230.00,20-Mar-19,5,Pago com atraso,18-Sep-19
1503,10604,7,R$ 230.00,20-Apr-19,6,Pago com atraso,18-Sep-19
1504,10604,7,R$ 230.00,20-May-19,7,Pago com atraso,18-Sep-19
1505,10606,5,R$ 100.00,10-Dec-18,1,Pago com atraso,29-Dec-18
1506,10606,5,R$ 100.00,10-Jan-19,2,Pago com atraso,25-Jan-19
1507,10606,5,R$ 100.00,10-Feb-19,3,Pago com atraso,12-Feb-19
1508,10606,5,R$ 100.00,10-Mar-19,4,Pago com sucesso,08-Mar-19
1509,10606,5,R$ 100.00,10-Apr-19,5,Pago com sucesso,08-Apr-19
1510,10611,6,R$ 130.00,21-Dec-18,1,Pago com atraso,04-Sep-19
1511,10611,6,R$ 130.00,21-Jan-19,2,Pago com atraso,03-Oct-19
1512,10611,6,R$ 130.00,21-Feb-19,3,Pago com atraso,03-Oct-19
1513,10611,6,R$ 130.00,21-Mar-19,4,Pago com atraso,05-Nov-19
1514,10611,6,R$ 130.00,21-Apr-19,5,Pago com atraso,04-Dec-19
1515,10611,6,R$ 130.00,21-May-19,6,Pago com atraso,04-Dec-19
1516,10612,5,R$ 168.00,02-Jan-19,1,Pago com atraso,24-Jan-19
1517,10612,5,R$ 168.00,02-Feb-19,2,Pago com atraso,25-Feb-19
1518,10612,5,R$ 168.00,02-Mar-19,3,Pago com atraso,02-Apr-19
1519,10612,5,R$ 168.00,02-Apr-19,4,Pago com sucesso,02-Apr-19
1520,10612,5,R$ 168.00,02-May-19,5,Pago com atraso,03-May-19
1521,10616,6,R$ 230.00,15-Dec-18,1,Pago com sucesso,10-Dec-18
1522,10616,6,R$ 230.00,15-Jan-19,2,Pago com sucesso,14-Jan-19
1523,10616,6,R$ 230.00,15-Feb-19,3,Pago com sucesso,11-Feb-19
1524,10616,6,R$ 230.00,15-Mar-19,4,Pago com sucesso,15-Mar-19
1525,10616,6,R$ 230.00,15-Apr-19,5,Pago com sucesso,15-Mar-19
1526,10616,6,R$ 230.00,15-May-19,6,Pago com atraso,03-Jun-19
1527,10617,3,R$ 95.00,05-Jan-19,1,Pago com atraso,06-May-19
1528,10617,3,R$ 95.00,05-Feb-19,2,Pago com atraso,06-May-19
1529,10617,3,R$ 95.00,05-Mar-19,3,Pago com atraso,06-May-19
1530,10624,6,R$ 200.00,10-Jan-19,1,Pago com sucesso,20-Dec-18
1531,10624,6,R$ 200.00,10-Feb-19,2,Pago com sucesso,22-Jan-19
1532,10624,6,R$ 200.00,10-Mar-19,3,Pago com sucesso,28-Feb-19
1533,10624,6,R$ 200.00,10-Apr-19,4,Pago com sucesso,08-Apr-19
1534,10624,6,R$ 200.00,10-May-19,5,Pago com atraso,13-May-19
1535,10624,6,R$ 200.00,10-Jun-19,6,Pago com atraso,28-Jun-19
1536,10625,3,R$ 135.00,05-Dec-18,1,Pago com atraso,09-Jan-19
1537,10625,3,R$ 135.00,05-Jan-19,2,Pago com atraso,14-Feb-19
1538,10625,3,R$ 135.00,05-Feb-19,3,Pago com atraso,13-Mar-19
1539,10626,5,R$ 100.00,10-Jan-19,1,Pago com sucesso,04-Jan-19
1540,10626,5,R$ 100.00,10-Feb-19,2,Pago com atraso,11-Feb-19
1541,10626,5,R$ 100.00,10-Mar-19,3,Pago com atraso,13-Mar-19
1542,10626,5,R$ 100.00,10-Apr-19,4,Pago com atraso,12-Apr-19
1543,10626,5,R$ 100.00,10-May-19,5,Pago com atraso,13-May-19
1544,10629,5,R$ 140.00,10-Jan-19,1,Pago com atraso,14-Jan-19
1545,10629,5,R$ 140.00,10-Feb-19,2,Pago com atraso,15-Feb-19
1546,10629,5,R$ 140.00,10-Mar-19,3,Pago com atraso,19-Mar-19
1547,10629,5,R$ 140.00,10-Apr-19,4,Pago com atraso,11-Apr-19
1548,10629,5,R$ 140.00,10-May-19,5,Pago com atraso,11-May-19
1549,10555,1,R$ 380.00,10-Sep-18,1,Pago com atraso,21-Dec-18
1550,10614,6,R$ 200.00,05-Jan-19,1,Pago com atraso,04-Feb-19
1551,10614,6,R$ 200.00,05-Feb-19,2,Pago com sucesso,04-Feb-19
1552,10614,6,R$ 200.00,05-Mar-19,3,Pago com sucesso,05-Mar-19
1553,10614,6,R$ 200.00,05-Apr-19,4,Pago com sucesso,02-Apr-19
1554,10614,6,R$ 200.00,05-May-19,5,Pago com sucesso,02-May-19
1555,10614,6,R$ 200.00,05-Jun-19,6,Pago com sucesso,03-Jun-19
1556,10634,5,R$ 120.00,30-Jan-19,1,Pago com sucesso,29-Jan-19
1557,10634,5,R$ 120.00,28-Feb-19,2,Pago com atraso,08-Mar-19
1558,10634,5,R$ 120.00,28-Mar-19,3,Pago com atraso,01-Apr-19
1559,10634,5,R$ 120.00,28-Apr-19,4,Pago com atraso,30-Apr-19
1560,10634,5,R$ 120.00,28-May-19,5,Pago com atraso,07-Jun-19
1562,10640,4,R$ 72.50,10-Feb-19,1,Pago com atraso,12-Feb-19
1563,10640,4,R$ 72.50,10-Mar-19,2,Pago com atraso,11-Mar-19
1564,10640,4,R$ 72.50,10-Apr-19,3,Pago com sucesso,10-Apr-19
1565,10640,4,R$ 72.50,10-May-19,4,Pago com sucesso,10-May-19
1566,10641,5,R$ 146.00,10-Feb-19,1,Pago com atraso,06-Mar-19
1567,10641,5,R$ 146.00,10-Mar-19,2,Pago com atraso,05-Apr-19
1568,10641,5,R$ 146.00,10-Apr-19,3,Pago com atraso,03-May-19
1569,10641,5,R$ 146.00,10-May-19,4,Pago com atraso,01-Jun-19
1570,10641,5,R$ 146.00,10-Jun-19,5,Pago com sucesso,08-Feb-19
1571,10645,5,R$ 120.00,15-Feb-19,1,Pago com atraso,18-Mar-19
1572,10645,5,R$ 120.00,15-Mar-19,2,Pago com atraso,18-Apr-19
1573,10645,5,R$ 120.00,15-Apr-19,3,Pago com atraso,18-May-19
1574,10645,5,R$ 120.00,15-May-19,4,Pago com atraso,18-Jun-19
1575,10645,5,R$ 120.00,15-Jun-19,5,Pago com atraso,19-Jul-19
1576,10646,6,R$ 265.00,05-Feb-19,1,Pago com sucesso,05-Feb-19
1577,10646,6,R$ 265.00,05-Mar-19,2,Pago com sucesso,27-Feb-19
1578,10646,6,R$ 265.00,05-Apr-19,3,Pago com sucesso,05-Apr-19
1579,10646,6,R$ 265.00,05-May-19,4,Pago com atraso,08-May-19
1580,10646,6,R$ 265.00,05-Jun-19,5,Pago com sucesso,05-Jun-19
1581,10646,6,R$ 265.00,05-Jul-19,6,Pago com sucesso,04-Jul-19
1582,10649,6,R$ 110.00,10-Feb-19,1,Pago com atraso,11-Feb-19
1583,10649,6,R$ 110.00,10-Mar-19,2,Pago com sucesso,08-Mar-19
1584,10649,6,R$ 110.00,10-Apr-19,3,Pago com atraso,15-Apr-19
1585,10649,6,R$ 110.00,10-May-19,4,Pago com atraso,14-May-19
1586,10649,6,R$ 110.00,10-Jun-19,5,Pago com atraso,18-Jun-19
1587,10649,6,R$ 110.00,10-Jul-19,6,Pago com sucesso,09-Jul-19
1588,10655,4,R$ 130.00,02-Mar-19,1,Pago com sucesso,26-Feb-19
1589,10655,4,R$ 130.00,02-Apr-19,2,Pago com sucesso,01-Apr-19
1590,10655,4,R$ 130.00,02-May-19,3,Pago com sucesso,02-May-19
1591,10655,4,R$ 130.00,02-Jun-19,4,Pago com atraso,03-Jun-19
1592,10613,6,R$ 215.00,23-Dec-18,1,Pago com atraso,24-Apr-19
1593,10613,6,R$ 215.00,23-Jan-19,2,Pago com atraso,28-May-19
1594,10613,6,R$ 215.00,23-Feb-19,3,Pago com atraso,01-Jul-19
1595,10613,6,R$ 215.00,23-Mar-19,4,Pago com atraso,27-Aug-19
1596,10613,6,R$ 215.00,23-Apr-19,5,Pago com atraso,03-Oct-19
1597,10613,6,R$ 215.00,23-May-19,6,Pago com atraso,09-Dec-19
1598,10630,1,R$ 390.00,18-Jan-19,1,Pago com atraso,16-Sep-20
1599,10635,2,R$ 115.00,04-Feb-19,1,Pago com atraso,01-Mar-19
1600,10635,2,R$ 115.00,04-Mar-19,2,Pago com atraso,22-Mar-19
1601,10620,3,R$ 190.00,03-Jan-19,1,Pago com sucesso,03-Jan-19
1602,10620,3,R$ 190.00,03-Feb-19,2,Pago com atraso,04-Feb-19
1603,10620,3,R$ 190.00,03-Mar-19,3,Pago com atraso,04-Mar-19
1604,10667,3,R$ 110.00,05-Mar-19,1,Pago com atraso,07-Mar-19
1605,10667,3,R$ 110.00,05-Apr-19,2,Pago com atraso,04-May-19
1606,10667,3,R$ 110.00,05-May-19,3,Pago com atraso,04-Jun-19
1607,10659,5,R$ 100.00,04-Mar-19,1,Pago com atraso,07-Mar-19
1608,10659,5,R$ 100.00,04-Apr-19,2,Pago com sucesso,04-Apr-19
1609,10659,5,R$ 100.00,04-May-19,3,Pago com sucesso,04-Apr-19
1610,10659,5,R$ 100.00,04-Jun-19,4,Pago com sucesso,30-Apr-19
1611,10659,5,R$ 100.00,04-Jul-19,5,Pago com sucesso,06-Jun-19
1612,10660,5,R$ 150.00,04-Mar-19,1,Pago com atraso,07-Mar-19
1613,10660,5,R$ 150.00,04-Apr-19,2,Pago com sucesso,04-Apr-19
1614,10660,5,R$ 150.00,04-May-19,3,Pago com sucesso,26-Apr-19
1615,10660,5,R$ 150.00,04-Jun-19,4,Pago com sucesso,30-May-19
1616,10660,5,R$ 150.00,04-Jul-19,5,Pago com atraso,05-Jul-19
1617,10672,5,R$ 130.00,05-Mar-19,1,Pago com sucesso,02-Mar-19
1618,10672,5,R$ 130.00,05-Apr-19,2,Pago com sucesso,05-Apr-19
1619,10672,5,R$ 130.00,05-May-19,3,Pago com sucesso,03-May-19
1620,10672,5,R$ 130.00,05-Jun-19,4,Pago com atraso,08-Jul-19
1621,10672,5,R$ 130.00,05-Jul-19,5,Pago com atraso,08-Jul-19
1622,10662,3,R$ 185.00,28-Feb-19,1,Pago com atraso,14-Mar-19
1623,10662,3,R$ 185.00,28-Mar-19,2,Pago com sucesso,14-Mar-19
1624,10662,3,R$ 185.00,28-Apr-19,3,Pago com atraso,14-May-19
1625,10668,6,R$ 100.00,28-Mar-19,1,Pago com atraso,28-May-19
1626,10668,6,R$ 100.00,28-Apr-19,2,Pago com atraso,28-May-19
1627,10668,6,R$ 100.00,28-May-19,3,Pago com atraso,26-Sep-19
1628,10668,6,R$ 100.00,28-Jun-19,4,Pago com atraso,26-Sep-19
1629,10668,6,R$ 100.00,28-Jul-19,5,Pago com atraso,11-Nov-19
1630,10668,6,R$ 100.00,28-Aug-19,6,Pago com atraso,11-Nov-19
1631,10675,4,R$ 100.00,10-May-19,1,Pago com sucesso,02-May-19
1632,10675,4,R$ 100.00,10-Jun-19,2,Pago com sucesso,03-Jun-19
1633,10675,4,R$ 100.00,10-Jul-19,3,Pago com sucesso,01-Jul-19
1634,10675,4,R$ 100.00,10-Aug-19,4,Pago com atraso,12-Aug-19
1635,10679,5,R$ 100.00,18-Mar-19,1,Pago com atraso,27-Mar-19
1636,10679,5,R$ 100.00,18-Apr-19,2,Pago com sucesso,27-Mar-19
1637,10679,5,R$ 100.00,18-May-19,3,Pago com sucesso,27-Mar-19
1638,10679,5,R$ 100.00,18-Jun-19,4,Pago com sucesso,27-Mar-19
1639,10679,5,R$ 100.00,18-Jul-19,5,Pago com sucesso,27-Mar-19
1645,10670,6,R$ 195.00,15-Apr-19,1,Pago com atraso,20-Apr-19
1646,10670,6,R$ 195.00,15-May-19,2,Pago com atraso,18-May-19
1647,10670,6,R$ 195.00,15-Jun-19,3,Pago com sucesso,08-Jun-19
1648,10670,6,R$ 195.00,15-Jul-19,4,Pago com sucesso,13-Jul-19
1649,10670,6,R$ 195.00,15-Aug-19,5,Pago com atraso,17-Aug-19
1650,10670,6,R$ 195.00,15-Sep-19,6,Pago com sucesso,14-Sep-19
1651,10671,6,R$ 140.00,15-Mar-19,1,Pago com atraso,02-May-19
1652,10671,6,R$ 140.00,15-Apr-19,2,Pago com atraso,02-May-19
1653,10671,6,R$ 140.00,15-May-19,3,Pago com sucesso,02-May-19
1654,10671,6,R$ 140.00,15-Jun-19,4,Pago com atraso,14-Sep-19
1655,10671,6,R$ 140.00,15-Jul-19,5,Pago com atraso,14-Sep-20
1656,10671,6,R$ 140.00,15-Aug-19,6,Pago com atraso,17-Dec-20
1657,10688,4,R$ 115.00,01-Apr-19,1,Pago com atraso,28-Jun-19
1658,10688,4,R$ 115.00,01-May-19,2,Pago com atraso,28-Jun-19
1659,10688,4,R$ 115.00,01-Jun-19,3,Pago com atraso,17-Oct-19
1660,10688,4,R$ 115.00,01-Jul-19,4,Pago com atraso,17-Oct-19
1661,10691,5,R$ 120.00,15-Apr-19,1,Pago com sucesso,15-Apr-19
1662,10691,5,R$ 120.00,15-May-19,2,Pago com sucesso,15-May-19
1663,10691,5,R$ 120.00,15-Jun-19,3,Pago com sucesso,15-Jun-19
1664,10691,5,R$ 120.00,15-Jul-19,4,Pago com atraso,16-Jul-19
1665,10691,5,R$ 120.00,15-Aug-19,5,Pago com atraso,19-Aug-19
1666,10697,6,R$ 294.00,20-Apr-19,1,Pago com sucesso,16-Apr-19
1667,10697,6,R$ 294.00,20-May-19,2,Pago com sucesso,16-May-19
1668,10697,6,R$ 294.00,20-Jun-19,3,Pago com sucesso,14-Jun-19
1669,10697,6,R$ 294.00,20-Jul-19,4,Pago com atraso,25-Jul-19
1670,10697,6,R$ 294.00,20-Aug-19,5,Pago com atraso,26-Nov-19
1671,10697,6,R$ 294.00,20-Sep-19,6,Pago com atraso,12-Dec-19
1672,10699,2,R$ 160.00,28-Apr-19,1,Pago com atraso,15-Jun-20
1673,10699,2,R$ 160.00,28-May-19,2,Pago com atraso,30-Oct-20
1674,10698,5,R$ 220.00,22-Apr-19,1,Pago com atraso,24-Apr-19
1675,10698,5,R$ 220.00,22-May-19,2,Pago com sucesso,22-May-19
1676,10698,5,R$ 220.00,22-Jun-19,3,Pago com atraso,27-Jun-19
1677,10698,5,R$ 220.00,22-Jul-19,4,Pago com sucesso,22-Jul-19
1678,10698,5,R$ 220.00,22-Aug-19,5,Pago com atraso,04-Sep-19
1679,10694,5,R$ 200.00,05-Aug-19,1,Pago com atraso,06-Aug-19
1680,10694,5,R$ 200.00,05-Sep-19,2,Pago com sucesso,05-Sep-19
1681,10694,5,R$ 200.00,05-Oct-19,3,Pago com atraso,07-Oct-19
1682,10694,5,R$ 200.00,05-Nov-19,4,Pago com sucesso,05-Nov-19
1683,10694,5,R$ 200.00,05-Dec-19,5,Pago com sucesso,05-Dec-19
1684,10702,1,R$ 50.00,06-May-19,1,Pago com atraso,05-Jul-19
1685,10705,3,R$ 100.00,25-May-19,1,Pago com sucesso,24-May-19
1686,10705,3,R$ 100.00,25-Jun-19,2,Pago com sucesso,24-May-19
1687,10705,3,R$ 100.00,25-Jul-19,3,Pago com sucesso,10-Jun-19
1688,10706,8,R$ 150.00,25-Apr-19,1,Pago com sucesso,24-Apr-19
1689,10706,8,R$ 150.00,25-May-19,2,Pago com sucesso,23-May-19
1690,10706,8,R$ 150.00,25-Jun-19,3,Pago com sucesso,25-Jun-19
1691,10706,8,R$ 150.00,25-Jul-19,4,Pago com sucesso,25-Jul-19
1692,10706,8,R$ 150.00,25-Aug-19,5,Pago com atraso,26-Aug-19
1693,10706,8,R$ 150.00,25-Sep-19,6,Pago com atraso,26-Sep-19
1694,10706,8,R$ 150.00,25-Oct-19,7,Pago com sucesso,26-Sep-19
1695,10706,8,R$ 150.00,25-Nov-19,8,Pago com sucesso,26-Sep-19
1696,10707,3,R$ 120.00,05-May-19,1,Pago com atraso,06-May-19
1697,10707,3,R$ 120.00,05-Jun-19,2,Pago com sucesso,04-Jun-19
1698,10707,3,R$ 120.00,05-Jul-19,3,Pago com atraso,08-Jul-19
1699,10715,6,R$ 100.00,05-May-19,1,Pago com atraso,06-May-19
1700,10715,6,R$ 100.00,05-Jun-19,2,Pago com sucesso,05-Jun-19
1701,10715,6,R$ 100.00,05-Jul-19,3,Pago com sucesso,05-Jul-19
1702,10715,6,R$ 100.00,05-Aug-19,4,Pago com atraso,07-Aug-19
1703,10715,6,R$ 100.00,05-Sep-19,5,Pago com atraso,07-Oct-19
1704,10715,6,R$ 100.00,05-Oct-19,6,Pago com atraso,06-Nov-19
1705,10721,2,R$ 100.00,02-Jun-19,1,Aberta,
1706,10721,2,R$ 100.00,02-Jul-19,2,Aberta,
1707,10709,6,R$ 380.00,03-May-19,1,Pago com atraso,07-May-19
1708,10709,6,R$ 380.00,03-Jun-19,2,Pago com atraso,14-Jun-19
1709,10709,6,R$ 380.00,03-Jul-19,3,Pago com atraso,17-Jul-19
1710,10709,6,R$ 380.00,03-Aug-19,4,Pago com atraso,23-Sep-19
1711,10709,6,R$ 380.00,03-Sep-19,5,Pago com atraso,26-Nov-19
1712,10709,6,R$ 380.00,03-Oct-19,6,Pago com atraso,26-May-20
